account_id,client_id,account_number,account_type,currency,balance,status,opened_at
2319,250,RU91BKTV1837653979005,debit,EUR,694435.99,active,2025-07-04 06:52:16
2320,188,RU56ORGY4108075095035,credit,KZT,20201.83,active,2025-07-13 20:34:19
2321,103,RU53ILDG6402942208595,credit,KZT,1935117.84,closed,2025-07-07 00:42:37
2322,975,RU04AGZD2155959959241,debit,EUR,4939659.96,closed,2026-01-22 12:08:21
2323,382,RU27TWOD6655360181170,savings,USD,3658092.15,closed,2026-03-25 03:38:58
2324,1764,RU86GERB3253836144917,debit,USD,925454.31,active,2025-05-24 02:43:32
2325,361,RU52SECU6514811146872,debit,USD,720319.97,closed,2025-12-02 16:37:22
2326,1993,RU52MDDP3702153845035,debit,EUR,620927.53,active,2025-07-05 07:19:33
2327,384,RU78KUST6731312131243,savings,KZT,812955.46,closed,2025-08-16 10:48:53
2328,1232,RU32IWVM6629136215394,savings,EUR,3203334.29,active,2025-10-05 20:40:26
2329,514,RU69IAYM0146120584984,savings,EUR,1204612.7,active,2026-01-02 12:45:35
2330,1824,RU86IOLH9360074813353,credit,USD,1407964.24,active,2025-05-18 07:48:05
2331,127,RU95GWHN9417518007565,debit,USD,1721772.04,active,2025-12-19 22:33:58
2332,1548,RU16REKK4838686123587,savings,KZT,3370501.09,blocked,2025-04-27 21:01:36
2333,1525,RU41TAKA7309072948563,credit,KZT,1592671.84,active,2026-01-19 07:43:41
2334,1395,RU89MNMO3139628633897,credit,EUR,4796521.21,closed,2025-08-03 03:16:53
2335,1490,RU96KJPA1121435939394,savings,USD,1791204.52,blocked,2025-09-14 01:58:16
2336,1024,RU12FOFQ2881565960402,savings,USD,1568059.9,active,2025-07-20 19:20:35
2337,1203,RU54RVOJ4770648133578,debit,KZT,3454632.22,blocked,2025-10-20 18:47:18
2338,1803,RU34FTSZ2442350688439,savings,USD,4617306.66,blocked,2025-10-20 06:28:34
2339,1780,RU34HSZH9606263823919,savings,USD,764271.55,blocked,2025-10-03 04:07:03
2340,1945,RU30ESJP8745456031868,debit,KZT,3941538.26,blocked,2026-03-27 04:30:40
2341,1295,RU44MLSF7994812964548,debit,USD,1829184.54,blocked,2026-02-24 13:20:21
2342,1675,RU02EOPD9591199413644,credit,KZT,756042.22,active,2025-07-16 11:43:02
2343,195,RU22VOPF9118844014708,debit,USD,2361968.82,active,2025-09-01 05:11:39
2344,406,RU85FGCV9617258828442,debit,USD,1961767.26,active,2026-03-11 11:16:53
2345,1957,RU71ODUZ8045591289951,credit,USD,1139468.71,blocked,2025-12-14 21:12:27
2346,1483,RU70FDUV7447563651837,savings,USD,2176102.76,active,2025-10-29 11:32:47
2347,1985,RU46AJOB2371250682120,credit,KZT,1767493.67,active,2025-05-19 04:47:54
2348,1952,RU03HLQD3979519624524,savings,EUR,2384024.55,active,2025-06-17 03:51:26
2349,482,RU67BLLQ9723591998855,credit,USD,4018306.61,blocked,2025-10-30 17:02:38
2350,27,RU08FFTE9770259845855,savings,EUR,793853.38,active,2026-01-13 21:04:02
2351,1267,RU62JEFB5487291298967,savings,EUR,610115.09,active,2025-11-14 21:45:38
2352,578,RU59HHUL3706323001719,savings,EUR,1867400.12,active,2025-09-13 17:48:27
2353,1158,RU26XLLP6329516621567,savings,KZT,89531.23,active,2025-10-02 03:54:56
2354,505,RU61IZRX6374703036638,debit,USD,3441720.6,active,2025-12-25 09:17:54
2355,1876,RU10NVWB2687175840531,savings,USD,2775423.74,closed,2026-02-25 12:06:31
2356,679,RU84RURN5852288761727,credit,KZT,4509377.21,active,2026-02-20 18:10:59
2357,1296,RU19INBA3410588287035,credit,KZT,3540816.31,closed,2025-07-24 06:21:19
2358,1666,RU53CPCS9497450097064,debit,USD,2816926.8,active,2025-08-22 22:50:52
2359,1047,RU83VIBZ7125346115552,debit,USD,3751211.42,closed,2025-08-26 03:13:47
2360,167,RU33IUAZ2782015811308,credit,USD,2313983.62,active,2025-05-19 04:58:44
2361,921,RU10UHTL3116951522345,savings,KZT,3956616.61,active,2026-01-24 16:38:54
2362,294,RU27ZYBR9607137667080,savings,KZT,2369260.93,active,2025-12-25 01:49:37
2363,7,RU38MYAN0506405118328,savings,USD,4124359.06,blocked,2025-11-27 10:16:12
2364,300,RU12XIAW1440790438935,savings,USD,2424003.87,active,2025-12-14 02:03:47
2365,1809,RU19HDOG2461552241134,credit,KZT,4120858.07,active,2026-04-16 22:46:55
2366,1224,RU59CJRD2689265835273,credit,KZT,1478802.26,active,2026-02-02 20:29:51
2367,1813,RU50RGXU9688560694568,debit,EUR,3994443.64,active,2025-07-28 14:49:37
2368,1620,RU85UIOB9319579965912,savings,USD,3503529.82,active,2025-08-17 00:23:59
2369,535,RU83UHTX4494930784578,debit,KZT,1481220.76,active,2026-01-01 06:52:00
2370,1319,RU58IITU0230771465028,savings,KZT,1843789.62,active,2025-10-13 16:35:43
2371,1282,RU90NACC8376910818981,savings,EUR,785735.11,blocked,2026-02-11 18:33:46
2372,644,RU58WUYH7801104708444,debit,USD,2280260.24,active,2026-01-22 12:21:04
2373,1243,RU62IKHY2567211951109,savings,USD,815342.56,active,2025-08-26 13:56:14
2374,1959,RU32ILXV2658216551462,debit,KZT,263064.99,active,2025-11-23 19:33:43
2375,978,RU95VAAA8888764143772,savings,KZT,1577028.39,blocked,2025-11-22 20:44:42
2376,53,RU38FFQL5693149354881,credit,USD,3231995.26,blocked,2025-07-01 08:15:15
2377,669,RU81XBXP3276199037773,credit,KZT,3218461.27,active,2025-11-28 21:07:12
2378,1550,RU42CDAZ2537593358515,credit,KZT,4416414.81,active,2026-01-28 21:57:19
2379,1469,RU55VCUJ9400746723979,credit,KZT,2483886.37,active,2025-06-16 13:15:27
2380,311,RU95QRCD8821076059558,debit,EUR,817745.28,active,2025-05-28 21:22:49
2381,1546,RU24VUVV7042537769673,savings,USD,1691452.09,blocked,2025-09-03 15:31:19
2382,1538,RU70ELIS6607028737238,debit,USD,2003398.82,active,2025-11-12 23:33:16
2383,853,RU44ALOD2166296682734,credit,USD,3473238.44,closed,2026-03-08 18:40:07
2384,184,RU64FQSB4268544606889,debit,USD,796143.22,active,2025-07-20 12:40:27
2385,491,RU84KQTT3219133044217,debit,EUR,3417926.17,active,2025-05-13 14:21:59
2386,1317,RU86TKGJ8564504462404,credit,KZT,2393987.47,active,2025-07-17 06:25:29
2387,1554,RU10VYYU4163166417000,debit,KZT,4772150.68,active,2025-11-03 14:58:06
2388,655,RU33HHOS0474212066058,savings,USD,3780059.42,blocked,2025-04-30 16:39:54
2389,1045,RU20AWRY5690289170888,savings,USD,118542.17,blocked,2025-11-22 19:50:59
2390,140,RU33AOZE4207530877226,debit,KZT,2948753.64,active,2025-07-21 08:20:22
2391,1194,RU45TNYM7349586015008,savings,KZT,1747558.29,active,2025-12-05 01:56:13
2392,1806,RU03LZRK4914651679212,savings,EUR,4492996.27,active,2025-09-24 11:11:18
2393,436,RU57OCXT5261718670968,debit,EUR,37742.37,closed,2025-08-10 12:11:11
2394,545,RU59HWWX7201648547133,credit,USD,2554887.24,active,2026-03-13 10:17:48
2395,413,RU06EVKR1963481300436,credit,USD,1673094.22,active,2026-04-06 22:29:07
2396,534,RU46ELUM9153930581876,savings,KZT,3252662.72,blocked,2025-05-04 09:47:13
2397,913,RU58FJAI6610106195816,credit,EUR,3359560.01,blocked,2025-07-11 16:06:22
2398,379,RU50CQTG2986536614501,debit,KZT,1937872.87,active,2026-02-05 16:42:40
2399,1911,RU04RCRP8503743612514,debit,KZT,3799036.65,active,2026-03-12 16:39:21
2400,1413,RU17FYVV6189124152121,credit,KZT,4433374.12,active,2025-09-10 09:22:39
2401,950,RU29ZUZU9338730060328,debit,EUR,3130962.05,closed,2026-04-03 22:30:52
2402,1812,RU10SOTZ5737756410894,savings,KZT,2555985.82,active,2025-04-28 00:23:43
2403,444,RU04LEBP2594037649413,debit,USD,1032557.15,blocked,2026-01-27 19:47:19
2404,671,RU26HASQ4552255494228,savings,USD,3009463.08,active,2026-04-15 19:50:35
2405,1007,RU30KCIC3632558613333,savings,EUR,2984105.13,active,2025-05-23 09:09:50
2406,1263,RU37ALND3111372367908,debit,KZT,4263554.31,closed,2025-05-12 15:29:01
2407,1756,RU97FXDG5221111890983,debit,USD,4650866.98,active,2025-10-13 01:27:15
2408,782,RU26VXBQ7993330913891,credit,EUR,4806080.78,active,2025-05-14 00:11:50
2409,754,RU05UUTR6020828968181,debit,EUR,954736.44,blocked,2026-02-05 07:41:56
2410,1795,RU19IHGY5862835880588,savings,KZT,1400613.43,active,2025-08-16 17:48:33
2411,1578,RU81YOPV9680768790244,debit,KZT,1510948.52,active,2025-10-17 16:03:46
2412,1905,RU53NIIF3598648409270,debit,KZT,4597112.39,active,2026-03-31 02:05:28
2413,1907,RU12ESBZ7542248980147,savings,KZT,72705.84,active,2026-01-29 16:53:54
2414,481,RU68MRSR3639159658668,savings,EUR,3474897.97,active,2025-08-06 02:23:38
2415,47,RU24XDIB3484545367932,credit,EUR,2399145.26,active,2025-07-15 21:33:59
2416,134,RU75NGGI5708117596614,savings,EUR,1887747.69,active,2025-11-02 09:30:39
2417,886,RU84JVNM5849089571070,savings,USD,875939.44,active,2025-12-03 04:59:16
2418,1838,RU52MDDI0223596065855,debit,EUR,315988.22,active,2026-01-23 21:57:08
2419,577,RU34FFYS5094436048848,credit,USD,1014290.46,active,2025-05-02 16:43:59
2420,1375,RU47VWWV6181745757682,savings,KZT,1174857.69,blocked,2026-03-03 22:14:04
2421,4,RU81NUGZ6900897303659,credit,KZT,4367730.9,blocked,2025-11-26 06:55:40
2422,1950,RU65WYBO7467433409705,credit,USD,3960026.9,active,2025-08-12 11:43:17
2423,746,RU76KKZA1333431727496,debit,EUR,1837118.47,blocked,2025-11-20 17:08:32
2424,336,RU23WHDQ8534026101585,savings,EUR,4509202.65,closed,2025-11-19 05:30:09
2425,299,RU62EMGF3107857788462,savings,EUR,3196931.61,blocked,2025-06-29 18:38:19
2426,1189,RU07BLJE0118668272634,savings,USD,2337953.4,active,2026-02-15 05:04:00
2427,599,RU09BCYQ8149774181827,debit,EUR,3758544.48,blocked,2026-01-10 15:16:07
2428,1111,RU39CULZ1319482882763,savings,USD,4806970.69,active,2025-12-13 01:39:03
2429,519,RU52IGZT4635718868354,debit,USD,4623670.66,blocked,2025-10-15 06:39:28
2430,1544,RU25PHOJ5714727479319,credit,EUR,822216.48,active,2025-09-03 14:24:34
2431,1038,RU78RAOC2336781215542,credit,KZT,2994363.95,closed,2025-12-24 22:21:22
2432,1704,RU80HOHS9770414588613,credit,KZT,4255638.19,closed,2025-06-16 09:37:16
2433,1672,RU36MIGE3590632877554,debit,EUR,1982354.53,blocked,2026-03-31 06:07:19
2434,230,RU87XQJB0421099798857,credit,EUR,210850.14,active,2025-12-02 16:54:26
2435,9,RU25NWAC9666793992783,savings,EUR,3323520.06,active,2026-02-04 11:47:50
2436,465,RU50MUWB7989097892079,credit,EUR,3938833.5,blocked,2025-06-07 14:58:28
2437,667,RU32QHWH8101362408319,credit,USD,2742705.09,blocked,2025-11-12 09:01:47
2438,1346,RU32KZVE6467445632250,savings,KZT,2885520.15,blocked,2026-01-15 07:57:28
2439,1540,RU95LJUM7884880595474,debit,KZT,3202706.27,blocked,2025-06-22 16:25:43
2440,1709,RU61FAAE8923437142438,credit,KZT,3581293.23,closed,2026-02-27 21:07:30
2441,221,RU27VQBZ1372492884096,savings,KZT,4579302.64,active,2025-07-26 03:14:19
2442,1548,RU96TYNK7385375122072,savings,USD,4126334.55,closed,2025-12-27 02:05:48
2443,198,RU77CKZS8056022247032,debit,KZT,82083.76,active,2025-06-09 05:41:39
2444,425,RU13UWCH3780068409642,debit,EUR,357609.42,active,2025-10-15 23:43:13
2445,1948,RU03SHRL5507932008224,debit,USD,4724428.17,blocked,2025-04-27 07:41:37
2446,1430,RU82IVZW9130610855704,credit,USD,1716504.77,active,2025-07-13 04:04:06
2447,623,RU11DSGN4064151182224,savings,EUR,2948864.29,blocked,2025-12-25 21:51:51
2448,1260,RU68DHVW2950102323213,credit,KZT,3395908.0,active,2025-11-03 09:28:42
2449,655,RU86SSUV2858142735022,savings,KZT,1279655.1,blocked,2026-03-23 15:55:12
2450,1634,RU73DWIZ9161019953210,savings,EUR,3849167.18,blocked,2026-01-15 15:19:23
2451,1203,RU82KTPQ4281435194199,credit,USD,4745662.43,blocked,2025-05-03 19:54:18
2452,779,RU17OTZR1763019115431,debit,USD,3795488.32,active,2025-10-24 15:18:52
2453,517,RU89NWOB1410488206456,credit,KZT,415740.45,active,2025-10-16 19:10:16
2454,778,RU80EUUA0983273652939,credit,USD,1207651.82,blocked,2025-05-06 13:16:50
2455,662,RU28OELU2056567916712,savings,EUR,3886041.69,blocked,2025-07-16 07:37:50
2456,1257,RU56OZTJ4013059725332,savings,KZT,52459.46,active,2025-12-09 16:20:54
2457,1767,RU08JYUS7073068688786,credit,KZT,4677755.38,blocked,2025-05-20 01:14:37
2458,1029,RU45DSFB2285404026166,debit,USD,1374431.0,closed,2025-09-20 23:16:14
2459,1642,RU64ZQVI5015622584819,credit,EUR,3621930.29,active,2025-12-06 15:56:43
2460,241,RU55YANA4598278147056,credit,EUR,2456003.91,blocked,2025-08-15 03:46:36
2461,1749,RU55JTYO1729126981533,debit,KZT,1452143.0,active,2025-10-05 22:36:55
2462,225,RU70ILHG8430926978833,credit,KZT,4842855.28,active,2025-07-09 13:09:00
2463,988,RU71DBWF0852056459803,savings,KZT,29456.81,active,2026-02-17 05:03:45
2464,772,RU69IIBK8565951974395,debit,USD,914206.32,active,2026-03-25 08:50:40
2465,1399,RU89BIJY4920954554912,credit,USD,1144433.89,blocked,2026-03-03 04:11:42
2466,1436,RU78YQGC1794944228329,debit,KZT,823001.96,active,2026-02-04 17:48:37
2467,1939,RU24USKV8742796304955,credit,EUR,119367.33,blocked,2025-09-12 14:51:11
2468,1627,RU46ASZJ7864163882810,credit,USD,103667.49,closed,2026-04-06 20:15:39
2469,1421,RU53XKXS2512118946231,savings,EUR,2717879.66,blocked,2025-10-24 04:00:04
2470,69,RU96CNML5636300433590,savings,USD,2786850.51,blocked,2025-05-19 05:06:04
2471,134,RU02CLMJ0755694146735,debit,USD,4389027.35,active,2025-10-24 13:01:08
2472,822,RU66TEWQ3962577416165,credit,KZT,4533174.58,active,2025-06-09 05:05:30
2473,50,RU75NVMY5764063365586,debit,KZT,2852532.7,active,2025-10-13 11:09:42
2474,1352,RU61DODC0696796939249,credit,USD,2787285.0,blocked,2025-05-19 03:59:08
2475,1989,RU38UNEH4436928515628,credit,KZT,2911020.43,active,2025-11-26 13:39:33
2476,82,RU73GPTY4774173336010,debit,KZT,737788.77,active,2026-02-07 04:23:52
2477,1437,RU73PRNP6053450358165,savings,KZT,1859920.94,closed,2026-02-23 06:41:33
2478,25,RU25JTXR0618464876085,debit,EUR,3329890.05,closed,2025-11-15 05:59:12
2479,19,RU40OMJN0363242866227,savings,KZT,1598326.46,active,2026-03-23 10:25:42
2480,984,RU49DTUE1736656673906,debit,KZT,3320517.72,blocked,2025-10-26 03:18:58
2481,439,RU71VYBP2772365761476,debit,KZT,1939899.83,closed,2026-03-22 16:47:08
2482,1647,RU15NLWZ7164022612349,debit,KZT,3335744.66,closed,2025-06-18 16:26:21
2483,1764,RU37WIKX7244917648261,debit,USD,2567409.56,active,2025-11-29 02:09:29
2484,338,RU81JZQU1099578183380,debit,EUR,3767315.32,active,2026-04-22 08:20:01
2485,462,RU33PAHU3156670533085,savings,USD,299305.41,blocked,2025-05-09 21:07:42
2486,1784,RU04CTRG8606962498956,savings,USD,139298.52,active,2025-09-21 23:29:13
2487,922,RU09XSCC0308975863804,credit,KZT,3743293.92,active,2025-10-26 09:12:06
2488,1260,RU48BZJY4161661306354,credit,USD,3230558.76,active,2025-07-25 22:38:45
2489,1227,RU20QLGS6104808805749,credit,USD,2486170.29,active,2025-10-08 06:37:55
2490,1229,RU17QWWP5840249387138,debit,USD,332603.55,active,2026-01-21 19:21:56
2491,1827,RU88TTYE7935444589057,debit,EUR,200702.79,active,2025-09-22 22:42:21
2492,576,RU41ZGUB1995261457824,savings,EUR,4034250.11,active,2025-08-19 01:59:04
2493,1713,RU51LXUM6363051281637,credit,EUR,1636111.75,active,2026-03-21 09:53:52
2494,1943,RU81TSNH1733385683695,savings,EUR,2439449.76,closed,2026-01-18 05:23:03
2495,1148,RU42OBXX0150343162923,credit,EUR,2997110.07,closed,2025-06-15 12:36:46
2496,962,RU76XKMF1343357120574,savings,KZT,3457428.95,active,2025-11-16 02:40:37
2497,1059,RU81TECH8606828972870,credit,EUR,315608.92,active,2026-04-21 00:11:56
2498,556,RU42EILM4531076907009,savings,EUR,2568076.03,active,2026-04-18 03:46:32
2499,1856,RU08MBRS6744359345716,savings,KZT,2830508.61,active,2025-08-20 04:33:19
2500,393,RU06WVDL6336061013231,savings,EUR,3380824.48,active,2025-08-03 17:00:34
2501,1225,RU21FGAH6726847308169,savings,EUR,3295896.53,closed,2026-04-04 01:43:11
2502,1612,RU22BGKA3420628958042,debit,EUR,1475781.48,active,2026-01-24 23:17:53
2503,1112,RU02JRKD1688392114367,credit,USD,1023117.97,blocked,2025-12-05 03:28:57
2504,1066,RU17RLQO3346676682930,debit,KZT,3623238.9,active,2025-12-27 05:19:43
2505,506,RU25AXPG7038774643850,debit,EUR,3949935.18,active,2025-07-03 07:35:51
2506,1818,RU68QQFL7044554283588,credit,USD,1875618.12,blocked,2025-10-28 07:35:43
2507,1469,RU83PUIF1094380547948,savings,EUR,2295937.05,active,2025-06-19 01:10:31
2508,522,RU78SQHA1860807539398,credit,KZT,1263425.94,blocked,2026-03-04 23:57:55
2509,1128,RU10LYMO6004270983965,savings,KZT,333665.47,active,2026-04-18 12:57:52
2510,1014,RU26JXQU9433805363471,savings,EUR,2918334.45,active,2025-11-07 17:09:26
2511,1163,RU25WMPQ0478054452925,savings,KZT,1329240.32,blocked,2025-12-23 03:37:24
2512,1003,RU28QFIS1480874592189,credit,KZT,2382364.41,blocked,2025-08-22 19:53:00
2513,245,RU14GDYW0587686946184,debit,KZT,615460.07,active,2025-05-09 03:39:32
2514,1736,RU03CMKX7141787410566,debit,USD,538200.68,closed,2025-08-05 10:59:28
2515,261,RU08GENF4630257865357,debit,EUR,3433934.63,active,2025-05-08 17:25:55
2516,1826,RU67RMNM7360321124586,credit,EUR,300339.54,active,2025-09-01 07:54:12
2517,1279,RU24CLIP9984418519968,credit,USD,1421656.32,active,2025-07-21 17:29:44
2518,452,RU79GWFP6289082371059,credit,EUR,2853514.88,active,2026-04-18 13:23:30
2519,1132,RU09NAFG3980473272243,savings,KZT,759362.78,closed,2025-12-06 01:34:54
2520,649,RU40WYPK8116259697185,debit,KZT,4028745.83,blocked,2025-07-11 02:36:06
2521,1110,RU96CDIV7771631593809,credit,KZT,4772412.12,active,2025-12-01 01:32:01
2522,1517,RU89ZMEU7861189192834,credit,USD,4047942.12,active,2025-05-30 09:01:29
2523,505,RU07YYWV4026083588974,savings,KZT,1210880.51,closed,2025-06-26 13:05:20
2524,1827,RU09UUGL4085842049549,debit,KZT,1398073.94,active,2025-07-24 22:41:35
2525,1375,RU08FQPM7567538668814,savings,USD,2898608.22,closed,2026-03-19 03:56:13
2526,792,RU93KUGY9241337332640,savings,KZT,1161671.47,active,2025-09-28 21:00:25
2527,1460,RU63QDTU4448902084273,savings,USD,752777.29,blocked,2026-03-19 13:13:41
2528,1260,RU86LTSD9215786448296,savings,KZT,2706781.84,active,2025-07-11 21:07:38
2529,1806,RU64CZFA5287001906246,credit,USD,2183814.8,closed,2025-09-03 03:33:03
2530,660,RU64YLEC2256244376292,debit,USD,2538289.11,blocked,2026-03-14 17:57:19
2531,906,RU62XBNN5456670370701,credit,KZT,1865432.3,active,2025-12-12 14:28:53
2532,1715,RU89BSLW5753882578437,credit,EUR,1888943.68,blocked,2025-07-12 15:47:19
2533,447,RU60CDPU1856911781887,savings,USD,2026106.32,active,2026-01-25 20:51:16
2534,596,RU41ZKZQ1589186239378,debit,USD,3002577.74,blocked,2025-05-02 15:27:25
2535,1406,RU98IBQU7195715621000,credit,KZT,3227740.8,active,2025-10-15 20:25:30
2536,1461,RU91IPWZ1940656859003,debit,USD,2858710.91,active,2025-09-18 04:05:42
2537,42,RU21OARN1463910274237,savings,USD,3621168.27,blocked,2025-05-27 23:01:28
2538,896,RU62ZQGO6231470126056,savings,USD,1143555.62,active,2026-04-12 05:54:13
2539,533,RU21WWFT2669236201342,savings,KZT,843539.74,closed,2025-12-29 17:06:27
2540,1060,RU02DIWQ7630298628118,credit,EUR,4050900.63,active,2025-09-18 08:30:18
2541,747,RU89AGDS6885359135826,debit,KZT,450772.53,active,2025-05-29 02:12:09
2542,1261,RU81HPXJ7888245919878,credit,EUR,251275.3,active,2025-11-13 04:54:34
2543,1909,RU16DXGG9172328823927,savings,USD,745997.67,active,2026-03-22 14:59:27
2544,893,RU58KJCY3870554405475,savings,KZT,1146214.25,active,2025-06-26 22:16:53
2545,1067,RU85LGFJ1369070249914,debit,KZT,4359178.74,closed,2025-05-13 11:13:46
2546,1173,RU98VDAW7178789675360,credit,EUR,880543.7,closed,2025-10-22 20:13:15
2547,1930,RU05AIYK4579427537373,savings,KZT,1181989.87,active,2025-12-13 06:08:51
2548,1460,RU85FMWS5372444971226,debit,KZT,3864408.73,active,2026-03-06 14:52:52
2549,1604,RU22SKCJ3692009125853,debit,EUR,621562.27,blocked,2025-11-24 03:36:38
2550,1559,RU20JXBE9708953897064,savings,EUR,895440.98,closed,2026-04-20 05:27:26
2551,383,RU46BCGP4896782637692,debit,KZT,1628063.82,active,2026-02-14 20:05:05
2552,558,RU26IMCA5993180447940,credit,KZT,2505064.52,active,2025-09-23 03:43:24
2553,277,RU66KBZX5159490603562,debit,KZT,2345865.38,active,2025-07-26 04:05:53
2554,1765,RU03OAMC0500917195372,credit,USD,2869748.65,active,2025-10-19 19:07:03
2555,504,RU50RDOP4089884797531,savings,KZT,3551335.71,active,2025-06-25 03:56:52
2556,1311,RU49ZVXD5451643398288,credit,KZT,336303.08,blocked,2025-06-14 23:54:29
2557,2,RU22HMZO0097418868287,savings,USD,2644936.37,blocked,2026-01-11 08:10:59
2558,1545,RU14XLPD9887230755786,savings,EUR,2707803.3,blocked,2026-04-03 09:20:13
2559,1076,RU76UDMK8413009322064,savings,EUR,4716483.43,active,2026-02-22 14:49:31
2560,1241,RU49MFAN6729836194102,credit,EUR,4188301.06,blocked,2026-02-09 02:53:59
2561,515,RU73QWVW2963802649280,credit,USD,835310.74,blocked,2025-06-11 05:49:45
2562,1649,RU89HCLD2265817729257,debit,KZT,368011.94,active,2026-03-16 04:41:39
2563,612,RU51QGNH6812305325260,debit,EUR,4520921.85,blocked,2025-09-16 05:14:33
2564,614,RU09BCUC8123073888012,savings,KZT,1573411.36,active,2026-02-08 14:35:51
2565,33,RU18FCEI3652101074520,debit,USD,3875585.22,active,2025-10-14 22:56:14
2566,1772,RU21XLWB0991197158085,credit,EUR,700085.73,active,2025-09-24 03:32:19
2567,501,RU33UDCW1504122501128,debit,KZT,4502617.38,blocked,2025-07-30 10:34:24
2568,997,RU38OYYK0826703909738,savings,USD,3564738.5,active,2026-03-31 21:35:54
2569,420,RU46AOTS1493719104514,savings,KZT,2079584.34,active,2025-07-27 12:09:55
2570,1941,RU50DIMW8817561095834,debit,EUR,4613810.88,active,2025-09-15 11:27:12
2571,109,RU69RXHK9127536247990,savings,USD,4547050.77,blocked,2025-05-23 13:21:07
2572,1226,RU49LFYH3475091783563,savings,USD,4105650.0,closed,2025-10-25 12:09:30
2573,83,RU54UMIB5858811855771,savings,KZT,1763059.68,active,2025-08-21 17:47:00
2574,1889,RU94PAOO5766271061042,credit,KZT,56269.87,active,2025-06-18 21:26:20
2575,1525,RU84YYBH0735386828159,credit,EUR,1348773.44,active,2025-11-07 02:08:07
2576,448,RU49ORAA7861690085347,credit,EUR,1856960.89,blocked,2025-09-26 21:15:41
2577,685,RU72KKBX7481444394469,credit,USD,1735281.81,active,2025-08-11 20:54:08
2578,754,RU53FMMF6395198138334,debit,EUR,2928520.2,blocked,2026-02-11 18:51:03
2579,999,RU15WTUJ1552992777713,savings,EUR,181743.45,closed,2026-01-31 04:50:00
2580,1534,RU18LRTT6160013113787,credit,EUR,337378.62,active,2026-04-20 12:53:25
2581,1690,RU25CZRP9789293090772,savings,USD,3303420.69,blocked,2026-02-01 06:47:42
2582,1480,RU93KRJB0906250946660,credit,USD,720613.43,active,2025-05-29 09:46:43
2583,1264,RU84KANQ9025528897378,savings,USD,1972602.63,active,2025-05-10 07:25:24
2584,621,RU49IAOV0419024161772,debit,KZT,973272.74,closed,2025-07-07 10:16:13
2585,856,RU37GPSU7309053301925,debit,USD,2735732.8,active,2026-04-13 23:35:29
2586,432,RU35DQNJ7048550231374,debit,KZT,817793.81,active,2025-08-04 07:53:58
2587,1490,RU49WIPD5650371500748,savings,KZT,1096253.16,active,2026-04-17 09:09:08
2588,1378,RU53QHQE6820120215262,savings,KZT,400767.68,blocked,2026-03-04 10:41:08
2589,1842,RU08BPVV6795757186972,savings,EUR,3639881.56,active,2026-03-19 13:17:51
2590,961,RU95LAZA6973658794923,savings,EUR,2793284.36,active,2025-12-24 11:25:25
2591,1362,RU84DULD1081783135719,savings,EUR,778836.03,closed,2025-11-11 04:23:23
2592,1398,RU11BSWG6617658818837,savings,EUR,3891702.27,active,2025-07-20 01:30:54
2593,1669,RU66MANC7125507584939,debit,USD,2417496.43,active,2025-11-06 19:52:29
2594,616,RU30DZVP8264083444340,savings,EUR,4956573.2,active,2025-12-09 00:09:56
2595,616,RU36FQQK5991087717566,savings,KZT,4120520.9,closed,2025-07-19 01:31:35
2596,1730,RU02XVHK7903818683200,debit,KZT,2322273.54,active,2026-04-17 20:36:55
2597,202,RU75OXGR6543701126992,credit,EUR,2529712.44,blocked,2026-02-05 14:00:35
2598,819,RU79QTOU2249761934877,savings,EUR,1656734.46,active,2025-07-26 09:23:53
2599,333,RU78UVMB1310986245311,credit,USD,4742509.63,active,2026-02-18 04:23:44
2600,643,RU93KYPD8265227106846,debit,USD,2030217.61,blocked,2025-06-22 01:00:03
2601,849,RU38NNLN5840429103749,savings,KZT,1669595.48,active,2025-06-08 03:08:18
2602,631,RU95OGNJ5671212498764,debit,USD,4395650.11,blocked,2026-04-18 13:14:32
2603,1963,RU72CKLP2131913968390,savings,EUR,1070928.82,blocked,2026-03-19 02:38:13
2604,482,RU18FZZQ2976722071135,savings,KZT,3053253.05,active,2025-08-31 17:58:22
2605,327,RU88AUWH3668949492783,credit,USD,2967636.76,active,2025-06-01 07:24:22
2606,169,RU02NPPI4732457195549,debit,EUR,43440.83,closed,2025-10-06 15:29:43
2607,1009,RU35YNRI7276041281771,debit,EUR,3240200.84,active,2025-04-24 00:38:35
2608,966,RU45PCMS9444283963247,debit,KZT,668283.02,active,2026-01-11 19:30:04
2609,1405,RU43BAJF9554712007316,credit,USD,3330625.1,active,2025-05-08 22:01:19
2610,339,RU03RBRB6824239977675,savings,USD,500756.58,closed,2025-05-25 04:42:25
2611,81,RU63GETS9839187599058,credit,KZT,4107327.48,active,2026-02-23 20:15:35
2612,349,RU12QJDS4824641188034,savings,USD,538584.82,closed,2025-08-14 09:29:54
2613,1261,RU67MOBW0616938473810,credit,KZT,4159179.28,active,2025-06-16 01:11:00
2614,134,RU09YWMH7072185082261,savings,EUR,4262124.8,active,2025-12-29 02:42:28
2615,1590,RU03MHJB5464985901752,credit,EUR,481504.83,closed,2025-07-19 03:04:49
2616,1412,RU58JBWA1755049357814,savings,KZT,1967574.0,active,2026-01-06 11:31:04
2617,334,RU32CEPP0153387928392,credit,USD,4051543.68,active,2025-11-06 20:15:20
