event_id,session_id,event_time,event_type,amount,target_account,is_successful,error_message
4699,ed944caca853dadc8b51cf8f345db551,2025-11-17 22:12:16,change_password,,,True,
4700,d9c8cac1d2d6e4ff5d802c7d50d91cfa,2025-11-08 14:22:10,login,,,True,
4701,ade91c9af5526e298ce588a0402cd45d,2025-11-05 16:16:37,view_history,,,True,
4702,bfdc3e8dfceff50f9c3bd8fe35a4dc71,2025-12-01 01:52:29,view_history,,,True,
4703,bdaa0ce0ccdcc1d0127cfcac2f52372b,2025-10-08 01:01:48,pay_utility,97376.12,KZ955199794024786513,True,
4704,f91ec7ef40b40e2e8ae6a1aab8aadea2,2025-10-17 00:33:21,change_password,,,True,
4705,2e7b9a6d028d9697d4a8084bcebe3b7b,2025-09-05 10:28:04,open_card,,,True,
4706,4e5700e1ffcc303e607a2121f9f97dae,2025-11-03 03:43:04,logout,,,True,
4707,9f0de20f7ce64598fc3fcb35035c55aa,2025-12-02 08:20:47,login,,,True,
4708,6d4c9ba4bcbdfe4e07e2f18e6ec4f9c4,2025-11-28 16:07:02,change_password,,,True,
4709,60fcf7605a3af4baaaff6ba01c04237c,2025-12-13 21:27:58,login,,,True,
4710,0cbce7e5ab7c9aa5af6a0c73bbf0c26d,2025-09-20 10:15:54,open_card,,,True,
4711,ff53dda5ebdfe4dbbafa8df4c39b55fc,2025-09-19 16:40:23,pay_utility,43555.45,KZ615550164015501813,True,
4712,320aca4bfcc6a9cfe93b14574ace649b,2025-12-22 14:22:08,change_password,,,True,
4713,69a8d51a1af7abb2a5e93bafa2db0cdc,2025-10-16 00:03:24,open_card,,,True,
4714,9c1ece6b42ece1caeca8cebe4ce195e0,2025-10-16 17:09:15,view_history,,,True,
4715,f0ea4bcad96facfe20dc9f05e4e2ceb5,2025-09-04 14:11:56,logout,,,True,
4716,f4e2f55dbc0ecdfd47e1cb7bfc6d3245,2025-12-23 17:01:22,view_history,,,True,
4717,d790868b677f313f77f4e8acf85f89e9,2025-12-17 09:38:22,login,,,True,
4718,defe41b3c5faa440b350c58ae4aefecc,2025-10-02 04:39:09,login,,,False,auth_error
4719,ae28af1c370a1c74b0dac3b355fd6cb4,2025-11-26 04:50:07,view_balance,,,True,
4720,791eefa3fc2083c18de0fa5dcf434aa2,2025-11-17 02:17:59,make_transfer,159295.22,KZ910278705957210229,True,
4721,85cefc71282d3efd723c4efb867b0a26,2025-09-14 19:48:05,change_password,,,True,
4722,fdbc8be3cec25d8b475a7d203fd684cb,2025-11-30 18:53:47,login,,,True,
4723,d35ef0ed2aeeb40bbb4c8e01e908d3bc,2025-12-25 14:24:50,view_balance,,,True,
4724,30b7f6e155cb0b9ae2ca2a6f85546a97,2025-11-14 10:56:00,pay_utility,185383.09,KZ864870392860300512,True,
4725,c502bbad4bf8d0ad1dd5f809a5d9ae70,2025-11-15 21:10:42,change_password,,,True,
4726,dafaff24ccbdaa64a126d7a6eeff4bcf,2025-11-13 06:54:22,login,,,True,
4727,9ae2cbd182bcfacfe0dd6c0cee4ccb7e,2025-12-14 09:08:05,view_balance,,,False,auth_error
4728,ffaee3dce6d3f147d4bb39bb95d39c4f,2025-12-24 00:51:31,make_transfer,163092.97,KZ443526339301402479,True,
4729,0c4d8af044b7f1c56285fbdcfb5f711a,2025-12-21 01:38:01,pay_utility,92792.99,KZ601524154164653886,True,
4730,4ad063843e7eab88aef42fa0abbc40ff,2025-10-10 10:00:07,view_balance,,,True,
4731,814b8f86afc23c71da0ea78c8f0a6cac,2025-10-04 04:18:43,change_password,,,True,
4732,99faeefdb6dfa4dc7dbec41413bd258b,2025-10-19 09:46:16,make_transfer,38749.18,KZ860809538813943845,True,
4733,9f7485f76eedd0696fe57cbb01bfeee7,2025-11-20 15:35:52,make_transfer,116989.4,KZ702114133382432892,True,
4734,dabbf03a6eaf5caec71a54f8a9dabe65,2025-09-10 10:16:42,view_balance,,,True,
4735,14c2cf8aca2f90d1d95bf999ddd5ec71,2025-09-15 10:43:20,view_history,,,True,
4736,6cce9dc4868b522f4f089feaeecf84ef,2025-12-30 02:06:24,logout,,,True,
4737,0a38fd4dbb870b1ced5ab9a07fd793f9,2025-11-06 20:55:02,logout,,,True,
4738,b913ea1ff2c9fc5336445c1eb7adbcf5,2025-11-03 16:43:43,open_card,,,True,
4739,573832ebcaca25e4c6bdfaa5f63dab6e,2025-09-29 05:13:42,view_balance,,,True,
4740,a1fe0d34e5aab6dbe9d03cb5517a282f,2025-12-25 04:30:17,login,,,True,
4741,6cacb90cacf1cabfee1b5f1afde422aa,2025-11-17 05:58:58,view_balance,,,True,
4742,30a8be4fc0a4fa19fa9adfc4abaa1f22,2025-11-04 06:33:43,view_balance,,,True,
4743,c5d0be70b62b24f20f4d3f45f76fed0f,2025-12-05 19:13:23,logout,,,True,
4744,71dfba87cb23f38b36a0ccbc4eefdfde,2025-09-24 13:32:20,make_transfer,113153.37,KZ311998568882406213,True,
4745,f319dfe5c3ad7bec43faaccc5ee9cf9f,2025-10-18 15:57:59,view_history,,,True,
4746,f8f9cadeb9decbb2f74c409c6dba2ea9,2025-10-22 15:15:18,logout,,,True,
4747,4bcaa5caabcfcd9b7a84ec38faeb0e1d,2025-09-26 11:52:43,pay_utility,113999.07,KZ227571563049514357,True,
4748,e946d987bdfd2d2e89b57dffc25cedfb,2025-10-05 10:32:48,view_balance,,,True,
4749,3f8c9cfaad0ea57ddcce9f9baeede7ff,2025-09-26 01:14:11,make_transfer,95530.81,KZ963445244284432410,True,
4750,f9a6841be354f52edae5d5c49d50e90b,2025-11-14 18:06:03,view_balance,,,True,
4751,cce52dc24e2cdf8efd4c67ec7b1eedd2,2025-09-15 16:28:15,pay_utility,95501.62,KZ492787328107210826,True,
4752,bef8bd52b09dcbce36cafa3f3df77a8a,2025-11-20 05:56:28,logout,,,True,
4753,9ab22ce0d68eed6ff10410c3faf7bc88,2025-09-18 14:08:22,login,,,True,
4754,87afff68f9b2be05016f298db1b9de6e,2025-10-07 08:05:18,login,,,True,
4755,32a3bbbbadfcf2ccb898db6b562846b2,2025-12-29 02:19:34,make_transfer,86719.63,KZ026159508691281532,True,
4756,b1cc45c7a13cddabbec6515b8f264adc,2025-11-30 15:47:30,make_transfer,20851.53,KZ762583084960591846,False,auth_error
4757,d12ce0b7bdfec6cb898dcce4abe6bbca,2025-12-03 17:55:28,logout,,,True,
4758,619ebf5cde123db0b261d22cddfa403b,2025-10-14 22:04:24,logout,,,True,
4759,e21bc8af32455b4f2c5d7aaebbfb9317,2025-09-17 11:40:29,change_password,,,True,
4760,4e6fbbecdee2d8db256b5e817eea31ed,2025-12-24 07:25:59,make_transfer,173624.4,KZ266505999103433076,True,
4761,beefcfcd7d693cfce652a73ec6291795,2025-10-10 19:10:45,view_balance,,,True,
4762,a91feae43359c5820ef4fd9abb7e16d5,2025-10-07 02:30:21,view_history,,,True,
4763,cf59abc3ffe694cabfa1fddeacdada00,2025-11-29 18:50:04,logout,,,True,
4764,4e6fbbecdee2d8db256b5e817eea31ed,2025-12-24 07:33:53,logout,,,True,
4765,3f1aa47b5efe4dabaafae6e8eef1aed1,2025-11-27 21:40:47,view_history,,,True,
4766,a46ab0626c9d5d13adf9bbd5d1db3d6d,2025-11-16 23:49:31,make_transfer,191069.1,KZ964010630034599942,True,
4767,eea7a871dccfe3e2aa2e6e6a3af0e8b6,2025-11-01 23:25:57,open_card,,,True,
4768,409f15c7def5fcb2bdbb8d000fc7edb9,2025-12-20 05:34:59,open_card,,,True,
4769,1dea22ffb3bf1a1f6c7ded7fb1bbfd50,2025-12-02 23:38:41,change_password,,,True,
4770,4e15f9faca0adcfede5d81e3cdb1ad5f,2025-10-04 01:01:28,login,,,True,
4771,0ee58bc554cbaa239d1b0dc916c09a5f,2025-09-30 12:21:53,view_history,,,True,
4772,5afcee607063fe7f3bb1eccdbaa3f9aa,2025-09-12 02:34:11,open_card,,,True,
4773,e78a33c8f4d8f2bc738f8ffe468a1ec6,2025-10-19 01:31:36,pay_utility,90308.81,KZ358913853787473678,True,
4774,c8dd18f2cc3125193c56e5666ddb2b8a,2025-10-14 08:20:46,login,,,True,
4775,4e26d92edbe0feeac159e2fcbdfc3fed,2025-09-13 01:59:34,open_card,,,True,
4776,2eac53ebf0caa3fb0debd30d9da1be5d,2025-09-20 10:06:53,logout,,,True,
4777,e5bd8e3ff9a44c6f97dd4e1b110ae8fd,2025-12-23 09:35:53,logout,,,True,
4778,2ccccacedb8ea0fca503a68e7541c3bb,2025-12-13 21:35:56,login,,,True,
4779,fd5b379e4bceb46aefc66bdb6badb03b,2025-09-12 06:35:32,view_history,,,True,
4780,00d24ed59abce7303ee483fcd5dcdac7,2025-10-06 10:20:04,login,,,True,
4781,c4fdddfcf5bebb7089e50723c9e2edf6,2025-10-20 09:03:12,change_password,,,True,
4782,df3e4d45f2a2eefabefd06fefb8fc8d3,2025-12-29 23:43:11,change_password,,,True,
4783,086e1eebeaefc1c5d35dab0d0e9be705,2025-12-08 14:53:03,make_transfer,84548.91,KZ001862738499588197,True,
4784,9fe16deff10d87049cdc3dbc1256ca69,2025-12-16 16:11:41,change_password,,,True,
4785,566ad1bb3bec85f4cebef0caddec29da,2025-09-25 22:54:37,make_transfer,199064.34,KZ029862519291077834,True,
4786,d2ef62b1542ebeade213c78329221762,2025-09-27 02:18:25,login,,,True,
4787,a560b3135606facc4b89cf2511a7e6f8,2025-11-20 02:40:35,open_card,,,True,
4788,fa8a37f0cc3cb78eaaf538dfb45f8f1d,2025-09-25 04:33:19,open_card,,,True,
4789,54fcef674ad1f1b829785c0b7d1bc27e,2025-09-20 05:49:01,make_transfer,82458.01,KZ531391022222975524,True,
4790,725787bce1bcf23a24f4632718eb63fd,2025-11-24 04:49:19,view_balance,,,True,
4791,916cc26ff011ab1c94d42ca4cbdf6fad,2025-10-22 14:35:08,open_card,,,True,
4792,bfbab9ebab0df530fbcc44a1692a87c5,2025-09-05 11:06:53,logout,,,True,
4793,aacdab1caad12df793ebd3aaada2950b,2025-10-04 03:07:09,view_history,,,True,
4794,e0b1b766834d6f459c6cc7eee9be9af0,2025-11-12 08:09:51,pay_utility,100040.18,KZ462215770156243656,True,
4795,71539afe198ed5ab1ceb8d55badd8e6a,2025-11-09 07:30:14,make_transfer,76713.8,KZ532097060379557914,True,
4796,6f36a8a93a225be789f098bb4ed0f45f,2025-11-04 03:49:50,change_password,,,True,
4797,62c00751d92e6eec295dc372cdc25c3f,2025-09-29 05:21:01,view_history,,,False,timeout
4798,e8125ebafe81c2d9d1065c64a3e0bfa7,2025-11-16 01:41:55,open_card,,,True,
4799,f81b55ea10ffca1d9da3e71fb0f5cbe2,2025-10-23 20:44:01,login,,,True,
4800,553aea8abbe619ab9ec6da2b44409fe6,2025-09-20 02:50:16,view_balance,,,True,
4801,fe167ffb44ff5aaec7c3d72967f5b1da,2025-12-17 11:39:05,change_password,,,True,
4802,5bbff6a733a0fbf2ad7cd85adc77db52,2025-12-02 16:50:11,make_transfer,129008.31,KZ160567074763811275,True,
4803,ed5a88e93d85db87f1d6d6d625aaef5b,2025-11-05 23:38:58,logout,,,True,
4804,bccd1db399dced5a7c22a9aa0b46667f,2025-09-13 12:00:46,change_password,,,True,
4805,f303aa5fb19bf7d2fcacab3da39690a3,2025-12-10 05:17:38,change_password,,,True,
4806,ae41e7d958facab612d29cad04c99afd,2025-12-29 18:38:08,make_transfer,173114.76,KZ979802836459349374,True,
4807,f48f5aceccf9daf1b8ee0a061f072ae4,2025-09-22 03:25:01,open_card,,,True,
4808,beaa94d60fa475cd6ee43ebbc3b9a3ab,2025-09-18 01:08:55,pay_utility,130802.86,KZ630855366542270883,True,
4809,b1e48ae9f8d7bbf5cc18df193e0abdca,2025-10-18 22:08:15,pay_utility,28114.26,KZ845636402538248390,True,
4810,f9aca68fc1fb86fe66137228e2ef3f6e,2025-10-17 14:43:01,change_password,,,True,
4811,f4ab591fd8fced3f93f8e3ff9aefc3ce,2025-10-26 06:15:24,view_history,,,True,
4812,fcc9aab2ae9e6db6cff75d6c8dea7bca,2025-10-15 02:05:53,login,,,True,
4813,a017067bb5eabbcb5e06f55d7bc90f22,2025-12-19 02:32:46,view_history,,,True,
4814,965aaef7b20905fabf1abdacaffc0dd9,2025-09-06 10:43:17,open_card,,,True,
4815,b6d90926d78c8d1620b174d37632bae6,2025-09-07 12:55:55,change_password,,,True,
4816,e43e3efcd51afd9b7adbf2b06fbcd10d,2025-10-25 13:49:57,view_history,,,True,
4817,8a9035166a1036705a7c17dc342d5d52,2025-10-24 11:02:32,open_card,,,True,
4818,dc4d5ecf6f152aba1a6eff0f6241136b,2025-11-20 07:23:43,make_transfer,176951.25,KZ262248457590125314,True,
4819,e04f28c54bc34c6f8713bbdcc5af0a25,2025-12-21 12:02:21,open_card,,,True,
4820,766fae502508fd52b03fafe3ad00a5a5,2025-12-23 18:16:51,make_transfer,153486.03,KZ488669185307333654,True,
4821,3b49d8b55a0c8c797ec094f80d7cabae,2025-12-20 11:26:08,view_history,,,True,
4822,b102eaddf76442ecbd80b5ec2ebeabdf,2025-12-18 20:59:52,pay_utility,136549.75,KZ029551461664213496,True,
4823,1ba8ee4bbc4fefaaa78a0cd71b33bead,2025-11-03 21:31:12,open_card,,,True,
4824,2f82c5b6f60ffcbbd2d5bfacea7c4b7b,2025-10-16 19:52:38,view_history,,,False,auth_error
4825,2d75a89f9cedab71ef8b0f801dac530d,2025-12-26 19:16:14,view_history,,,True,
4826,d5ab7bf6aaefbb75efb02b8e2bb35a27,2025-11-22 21:52:13,pay_utility,191081.5,KZ804619596401350077,True,
4827,9b7cddedb2fad8eaf509f72c62e9678d,2025-09-06 06:28:35,open_card,,,True,
4828,011feb7cf1c17f0cb7fb21ec83c8d5fb,2025-10-29 12:15:38,open_card,,,True,
4829,0ed13680f717a064d05c138b56173687,2025-11-17 07:32:22,logout,,,True,
4830,efa00fb970eefbdecaa4eceea21bcc2a,2025-10-08 14:13:56,open_card,,,True,
4831,d182ac12e1edb5dac45704b3faefb32b,2025-09-06 14:31:17,open_card,,,True,
4832,4ac192cdb3b8d91b36b9947edde9f3db,2025-10-12 09:46:42,view_history,,,True,
4833,b521379bbe5d3116c838a93a0ba206e1,2025-11-30 23:09:16,pay_utility,29306.02,KZ303404667429317176,True,
4834,813bd48f003c9fdab6d53db1edfa1eab,2025-12-11 20:52:27,view_balance,,,True,
4835,d9647bbdb63d50da15da4b9b48bca59e,2025-10-07 07:36:52,view_balance,,,True,
4836,d2ef62b1542ebeade213c78329221762,2025-09-27 02:12:07,make_transfer,113210.52,KZ762810120380304694,True,
4837,f5f2c56c7c8639fcc6df5a879c86045e,2025-09-03 20:27:18,logout,,,True,
4838,b521379bbe5d3116c838a93a0ba206e1,2025-11-30 23:13:52,make_transfer,179842.64,KZ071337053845316441,True,
4839,fcaee6dc91ddcea69a4bab7a80fcbf0d,2025-11-27 06:50:47,view_balance,,,True,
4840,97a3b89aea61fbcf7ff073161fbf33f6,2025-12-18 05:02:55,change_password,,,True,
4841,01d4accd67bde0309fcdc5a382c71cdd,2025-11-15 08:23:23,open_card,,,True,
4842,ced8dafbec85bf1f9c3eda26cfd21702,2025-09-25 21:42:19,view_balance,,,True,
4843,dca0d38ddde907e5dffb1ebccbbdc2a1,2025-10-24 06:34:43,pay_utility,84578.42,KZ751648663029922962,True,
4844,9c63e37cebc0bdaec8adca56ca710d64,2025-12-01 10:02:22,logout,,,True,
4845,8faeb35c66b52ba80bb7bfcc6bd3e945,2025-12-15 07:26:14,view_history,,,True,
4846,df3acdcdcece6f0b6909e31c68b9d068,2025-12-02 04:40:05,make_transfer,51051.37,KZ757127390510455170,True,
4847,0ff3243aabaa695f1e5addcca29cc443,2025-09-02 22:37:50,view_balance,,,True,
4848,c0deabf839c76f09fad75f1ad2ff0eed,2025-12-01 16:26:56,logout,,,True,
4849,c8ae9ea2e48a8cc499568bceac7cbccd,2025-11-21 23:26:03,view_balance,,,True,
4850,efdee47af3ce9cacdb005fb4b2e0cc0a,2025-10-16 04:45:09,pay_utility,100213.29,KZ226770179494799461,True,
4851,d2bb08bac26aaf21bfaaa9aedb17f5ff,2025-09-03 20:56:06,change_password,,,False,timeout
4852,e3edfdbfb3f3fad4624bdfbefec8b5be,2025-12-21 15:29:50,change_password,,,True,
4853,ad3121c2cabb89b0e5573cfd277fd5ad,2025-11-07 13:56:28,view_history,,,True,
4854,1beeea7f3ab44abdecaf0ffad6f8f458,2025-10-24 08:36:12,logout,,,True,
4855,8a4bb8df8fbad72bee298bf1fdffb3f6,2025-09-27 22:37:10,view_history,,,True,
4856,f0c4252eb062f61f27c11ea21775b969,2025-09-04 02:46:26,pay_utility,43685.72,KZ092878970230000463,False,validation_failed
4857,99faeefdb6dfa4dc7dbec41413bd258b,2025-10-19 09:38:01,view_history,,,True,
4858,ba15acfdc36a4c5e49cdf9faa6bddd65,2025-10-12 09:21:14,change_password,,,True,
4859,6acdbbbcd32fcfe04ad1efb8fea0d84d,2025-12-22 11:22:50,logout,,,True,
4860,9ab22ce0d68eed6ff10410c3faf7bc88,2025-09-18 14:14:04,view_history,,,True,
4861,81abd6fcb0da79e286a4b5b329a1ebce,2025-10-19 13:44:24,open_card,,,True,
4862,b8e6d6a51facdbdcaa328ed48c975c17,2025-11-06 05:03:20,view_history,,,True,
4863,aace1eafadd1e4eff767a232dccf9232,2025-09-21 05:42:30,open_card,,,True,
4864,d182ac12e1edb5dac45704b3faefb32b,2025-09-06 14:19:03,logout,,,True,
4865,6842c4ec8ccee2f6e6bad2ed9aad86bd,2025-09-26 16:49:13,pay_utility,171365.73,KZ176992148145435663,True,
4866,b0bfb506334bdb6d5ea018a1bfc0eab7,2025-12-25 03:37:03,change_password,,,True,
4867,ff8b11fd6aee16c1d05695970fecdda9,2025-09-10 11:57:33,change_password,,,True,
4868,1ba8ee4bbc4fefaaa78a0cd71b33bead,2025-11-03 21:54:00,view_history,,,True,
4869,035cccee2f2cbaaddda43019cdee131a,2025-12-11 20:08:42,change_password,,,True,
4870,f9f1fc7eaddd13af016fdb11558cf6cb,2025-12-13 00:47:37,view_balance,,,True,
4871,2f82c5b6f60ffcbbd2d5bfacea7c4b7b,2025-10-16 19:54:00,open_card,,,True,
4872,5ebd24bde1eb43f3bedbc2acf7c1c74b,2025-09-19 01:50:10,view_history,,,True,
4873,e21bc8af32455b4f2c5d7aaebbfb9317,2025-09-17 11:55:10,view_balance,,,True,
4874,e6fafc5b56606cbfccac22d2d05cf785,2025-09-30 18:03:53,view_history,,,True,
4875,fbba5cec2d69a2e09fdc190b041c2e3a,2025-11-14 18:04:17,change_password,,,True,
4876,cc5a6caa516f6dc8f0fb7dec13ac0cc2,2025-09-20 07:57:57,change_password,,,True,
4877,af3501bb2b9d35be9bb673d9790f9f26,2025-09-16 20:20:36,logout,,,True,
4878,a0a8eb3f9ecbedf69258accdcb8b8a5c,2025-12-24 10:27:29,logout,,,True,
4879,bcba9a7e09f484acd8bfff2ec1cbb292,2025-10-18 06:50:27,view_balance,,,True,
4880,6d850efd1dcb418dcaf1e7c3dfea0d76,2025-11-24 08:29:33,login,,,True,
4881,f2d7f008e46619c2db107b97bf6b3f8f,2025-09-05 12:16:58,pay_utility,30355.85,KZ048911828507039551,True,
4882,c8ae9ea2e48a8cc499568bceac7cbccd,2025-11-21 23:23:28,login,,,True,
4883,68e779bdb1bfa5ec4d5d65e3cc9dad26,2025-11-08 21:54:24,logout,,,True,
4884,0b9b20da07df5a1e34fd92aebeffb477,2025-09-18 16:12:26,logout,,,False,timeout
4885,7ae9fc61d30635ee5db9b7d63a0abe73,2025-11-08 22:02:33,view_balance,,,True,
4886,dc5305abf6c2cca3fd65ed11e5cc2c79,2025-11-19 00:09:25,logout,,,True,
4887,6065cc0b7c87f1da5fc973d159bc2636,2025-11-23 20:41:54,change_password,,,True,
4888,e8125ebafe81c2d9d1065c64a3e0bfa7,2025-11-16 02:08:20,login,,,True,
4889,f174c3bf8f2a7adc9e0221cd1bc85bc1,2025-12-17 16:32:57,view_balance,,,True,
4890,bc68dd99c2f3ad81017aedb96dcceedc,2025-10-04 03:52:15,make_transfer,117837.43,KZ051409106258248878,True,
4891,700e911fec4bcd6ada93b928fcb7ffd5,2025-09-18 05:32:12,view_balance,,,True,
4892,aef5b319c7db4e1bdf6549ed53c4eeeb,2025-11-25 21:21:55,open_card,,,True,
4893,1bf341afe2d74da67ee62969c3e35b1f,2025-12-07 05:48:49,open_card,,,True,
4894,6d1b660ea83dbe8d4db86b3bcf6d6027,2025-12-18 22:38:25,make_transfer,75263.39,KZ992803817029228591,True,
4895,3ddaa4283caeebe8efb8377d6a1bd9ea,2025-12-27 00:30:55,change_password,,,True,
4896,a502bbea1d63aad2bffcc0b96db7aa1e,2025-10-21 05:24:51,logout,,,True,
4897,bf3ff74ce2edffe55fd399c6cb64fd0d,2025-11-07 03:52:32,pay_utility,144588.71,KZ204979648747527829,True,
4898,bc68dd99c2f3ad81017aedb96dcceedc,2025-10-04 03:49:16,view_balance,,,True,
4899,a0aaa8bc4b33f0d00e4755d7fca0c841,2025-10-30 12:00:06,make_transfer,3296.67,KZ270923533154360799,False,auth_error
4900,14c2cf8aca2f90d1d95bf999ddd5ec71,2025-09-15 10:41:06,view_history,,,True,
4901,5dc95c22e786effef6aab8feeb7c9c4f,2025-10-08 00:24:59,make_transfer,86048.79,KZ875701471100657104,True,
4902,aae93fdacdf7a5c9034dff33ed3b377c,2025-12-06 13:51:01,change_password,,,True,
4903,bed833b004ddfbf4c09bee55b2556e83,2025-12-20 18:39:05,open_card,,,True,
4904,3e0eb8f48f5dadaab6dfad9d4c755c6c,2025-09-03 15:40:00,view_balance,,,True,
4905,c6b2d1663e40e3f537902fcfdafd762b,2025-12-27 21:28:37,change_password,,,True,
4906,3f1bdbc8aa9ffdfeab07a5aafddffbc4,2025-11-20 13:57:51,logout,,,True,
4907,eaefe2b97a7e2fefdcbb6a3a893bdad3,2025-10-01 22:24:10,pay_utility,45690.21,KZ076559574681619067,True,
4908,bf8f72a4ff66a6feaac20ffac6d1cabc,2025-09-12 20:01:35,logout,,,True,
4909,cfc015fdd9cb8fc40a6edaedec28e649,2025-11-23 18:12:02,login,,,True,
4910,0ff3243aabaa695f1e5addcca29cc443,2025-09-02 22:38:20,pay_utility,131001.46,KZ017412996148232537,True,
4911,fbc2f1dd0fdc85cbcdfe6533d16ed926,2025-11-26 20:58:08,logout,,,True,
4912,52a701f3dede7f95cee9fdd8eac7ef3d,2025-09-21 08:22:41,view_balance,,,True,
4913,ab4e1efbdf2ccdb4de8e28c7d9e79e5b,2025-10-09 20:06:56,make_transfer,106117.46,KZ522995531593348420,False,timeout
4914,c892cf1bc187d22ebaba020af61cdff1,2025-12-28 00:54:53,make_transfer,172829.86,KZ608970138366870889,True,
4915,b0c9ddccbb34e8b0aa786b10dbea53c8,2025-11-05 08:35:17,view_history,,,True,
4916,4f61c6a2ed6abea1818f5dd5ac8cde1f,2025-10-29 05:16:50,make_transfer,116590.36,KZ400016003844165573,True,
4917,aba9fcce9fbecd1855a33e096ede138d,2025-09-25 04:31:51,login,,,False,validation_failed
4918,f5a39d029f0a4ecd66df2cd8f7eec8c5,2025-12-23 08:18:56,make_transfer,119629.72,KZ390163566604071058,True,
4919,a33fdfd3e48200eb8970f7c5cebfe139,2025-10-01 13:49:51,make_transfer,24143.91,KZ140623124251157581,True,
4920,9a6c7d13e4fdc8d9f0b80bcb1681ff7d,2025-12-23 02:48:57,login,,,True,
4921,4733d1aaa280a3af06a44e0eb0fa7c07,2025-12-08 03:51:23,view_history,,,True,
4922,41ebea0bedfc1ec34375fef8b72ada38,2025-12-12 12:14:10,change_password,,,True,
4923,61e92cf9b32a662ad7d4da8308b2f5e1,2025-12-29 10:59:58,login,,,True,
4924,0ebc18ffbbf6ee4ec25c7cbb34c87af9,2025-09-11 05:03:12,pay_utility,6618.46,KZ099522403621809657,True,
4925,c0ffae90e6cbcaeee4ec1a0e47ad460a,2025-11-21 19:00:05,open_card,,,True,
4926,7ab6d209aeacbeed8c0f1fdaaed4f8c7,2025-09-26 11:07:56,logout,,,False,timeout
4927,cc5a6caa516f6dc8f0fb7dec13ac0cc2,2025-09-20 08:06:25,logout,,,False,auth_error
4928,25fa26dd784e4a82b7fc233c57ea6aa4,2025-12-29 09:25:05,open_card,,,True,
4929,b13bd4ecfaa5bfefcbb0d8d9ddcdae4d,2025-11-15 05:01:12,pay_utility,143131.66,KZ748333275316916586,True,
4930,af0cfdabee24dcc2be3aba8af4dad6ee,2025-11-16 17:09:49,view_balance,,,True,
4931,a79caa1db2cd383e5bc7dcaac9edafcd,2025-11-26 17:00:43,view_history,,,True,
4932,ababdf0cfdb3b443caae6ac2b7ba187b,2025-10-11 05:54:47,pay_utility,87725.47,KZ161523921568817049,True,
4933,960d82acfd8baacc0fb57c00b93ed5e7,2025-09-14 18:07:49,logout,,,True,
4934,0ff3243aabaa695f1e5addcca29cc443,2025-09-02 22:20:07,change_password,,,True,
4935,892dba3ccc8aff58d1adb0fbda75c927,2025-12-13 03:35:15,login,,,True,
4936,bc32f5dd88cf4c4e0d4ec6f7b25d321b,2025-11-29 01:39:35,view_balance,,,True,
4937,d2ec0b7343218914aef78f53779f67b8,2025-11-26 10:15:33,view_balance,,,True,
4938,bdcd7ea89baebdd3e9ecd2bbfdbfb12c,2025-12-19 09:49:35,change_password,,,True,
4939,ac1a33b030f716a26cffe0debb845ec5,2025-12-02 17:56:21,make_transfer,11744.69,KZ758915884622219059,True,
4940,ff4e1d53b5ece5a2aeebda4ad2a53e2d,2025-10-16 11:06:21,pay_utility,20363.73,KZ006066091514229306,True,
4941,fc4b5aeb0cd054bd59cbddfaedaaa37a,2025-10-26 05:19:44,view_balance,,,True,
4942,b8e6d6a51facdbdcaa328ed48c975c17,2025-11-06 05:05:15,logout,,,True,
4943,5c00aaaea0b51c04de909b107bfd98fd,2025-10-09 16:07:22,view_history,,,True,
4944,1aeef26d8ebbfb3ebf6acccffaaec02a,2025-09-02 11:02:19,open_card,,,True,
4945,1e684b3118526543a6ddfaf602d3eea0,2025-10-10 21:11:46,login,,,True,
4946,d62c0c1a4c419bb8921bea3f6ac3a270,2025-10-21 19:43:14,pay_utility,54625.17,KZ840433739087256132,True,
4947,effacf4fc4a7b53f31bd871fb32fdadc,2025-09-10 10:34:10,login,,,True,
4948,ed085e0b32fbf7edacefeed7e07d4549,2025-11-30 10:16:45,view_history,,,True,
4949,2bbade1b1abe3a64df6ad6de06d0349e,2025-10-27 15:07:42,logout,,,True,
4950,0b36a4a19c4319f2bcb011147dc3bdab,2025-11-03 08:34:30,view_history,,,True,
4951,f961ccf3dac2dbc15d35ea3bfbbbd390,2025-09-18 08:03:36,logout,,,True,
4952,b62cdbe7d8b9dec71be1eb7aec3c64a1,2025-09-01 04:19:50,change_password,,,True,
4953,bb0d1fb76bf9cfc14b65a515a5a99698,2025-12-26 09:11:25,make_transfer,108880.82,KZ923649144819441437,False,validation_failed
4954,fea9f5a8ad419312fbedac5edfe866b7,2025-10-23 09:13:53,view_history,,,True,
4955,fda63c038dcffebc65cb39ec38fefc6d,2025-09-02 15:50:40,pay_utility,79208.01,KZ868617382578780519,False,validation_failed
4956,f74c6ff0dd1c7a5e9cab2e65d61ab879,2025-10-20 12:46:30,change_password,,,False,validation_failed
4957,eb11ffbf96dc285c25bb04cefa532d0a,2025-11-22 21:43:41,pay_utility,79481.33,KZ469053351043122556,True,
4958,0c0c1e4d6ffcfbaa2f3ddd6dad614dff,2025-10-19 04:23:36,view_balance,,,True,
4959,bbf36516dcbf59733d60bcf9b7dc63ba,2025-10-23 02:44:05,make_transfer,129474.1,KZ454070096737738700,True,
